post,degrees,azimuth_degrees,wind_direction,run,timestamp,Wind Speed,concentration,distance
35.0,102.0,127.0,2.07,4.0,1954-10-28 10:40:00,4,0.7743,100
35.0,102.0,127.0,2.07,4.0,1954-10-28 10:40:00,4,0.1204,200
36.0,105.0,130.0,2.07,4.0,1954-10-28 10:40:00,4,2.1476,50
36.0,105.0,130.0,2.07,4.0,1954-10-28 10:40:00,4,0.8526,100
36.0,105.0,130.0,2.07,4.0,1954-10-28 10:40:00,4,0.1462,200
37.0,108.0,133.0,0.83,4.0,1954-10-28 10:40:00,4,2.5662,50
37.0,108.0,133.0,0.83,4.0,1954-10-28 10:40:00,4,0.6960000000000001,100
37.0,108.0,133.0,0.83,4.0,1954-10-28 10:40:00,4,0.1634,200
38.0,111.0,136.0,2.9,4.0,1954-10-28 10:40:00,4,2.8392000000000004,50
38.0,111.0,136.0,2.9,4.0,1954-10-28 10:40:00,4,0.6525,100
38.0,111.0,136.0,2.9,4.0,1954-10-28 10:40:00,4,0.1376,200
39.0,114.0,139.0,2.49,4.0,1954-10-28 10:40:00,4,2.4479,50
39.0,114.0,139.0,2.49,4.0,1954-10-28 10:40:00,4,0.4958999999999999,100
39.0,114.0,139.0,2.49,4.0,1954-10-28 10:40:00,4,0.086,200
40.0,117.0,142.0,1.66,4.0,1954-10-28 10:40:00,4,2.7118,50
40.0,117.0,142.0,1.66,4.0,1954-10-28 10:40:00,4,0.4958999999999999,100
40.0,117.0,142.0,1.66,4.0,1954-10-28 10:40:00,4,0.0688,200
41.0,120.0,145.0,3.73,4.0,1954-10-28 10:40:00,4,2.8028,50
41.0,120.0,145.0,3.73,4.0,1954-10-28 10:40:00,4,0.5394,100
41.0,120.0,145.0,3.73,4.0,1954-10-28 10:40:00,4,0.0387,200
42.0,123.0,148.0,2.49,4.0,1954-10-28 10:40:00,4,2.0748,50
42.0,123.0,148.0,2.49,4.0,1954-10-28 10:40:00,4,0.5568,100
42.0,123.0,148.0,2.49,4.0,1954-10-28 10:40:00,4,0.0258,200
43.0,126.0,151.0,1.24,4.0,1954-10-28 10:40:00,4,2.6299,50
43.0,126.0,151.0,1.24,4.0,1954-10-28 10:40:00,4,0.6264,100
43.0,126.0,151.0,1.24,4.0,1954-10-28 10:40:00,4,0.043,200
44.0,129.0,154.0,2.07,4.0,1954-10-28 10:40:00,4,2.3205,50
44.0,129.0,154.0,2.07,4.0,1954-10-28 10:40:00,4,0.7569,100
44.0,129.0,154.0,2.07,4.0,1954-10-28 10:40:00,4,0.0344,200
45.0,132.0,157.0,0.83,4.0,1954-10-28 10:40:00,4,1.8928,50
45.0,132.0,157.0,0.83,4.0,1954-10-28 10:40:00,4,0.6873,100
45.0,132.0,157.0,0.83,4.0,1954-10-28 10:40:00,4,0.043,200
46.0,135.0,160.0,2.49,4.0,1954-10-28 10:40:00,4,2.3023,50
46.0,135.0,160.0,2.49,4.0,1954-10-28 10:40:00,4,0.6699,100
46.0,135.0,160.0,2.49,4.0,1954-10-28 10:40:00,4,0.0258,200
47.0,138.0,163.0,2.49,4.0,1954-10-28 10:40:00,4,2.1749,50
47.0,138.0,163.0,2.49,4.0,1954-10-28 10:40:00,4,0.6960000000000001,100
48.0,141.0,166.0,2.9,4.0,1954-10-28 10:40:00,4,1.9656,50
48.0,141.0,166.0,2.9,4.0,1954-10-28 10:40:00,4,0.4175999999999999,100
49.0,144.0,169.0,1.66,4.0,1954-10-28 10:40:00,4,1.5834,50
49.0,144.0,169.0,1.66,4.0,1954-10-28 10:40:00,4,0.1131,100
50.0,147.0,172.0,0.42,4.0,1954-10-28 10:40:00,4,1.5834,50
50.0,147.0,172.0,0.42,4.0,1954-10-28 10:40:00,4,0.02175,100
51.0,150.0,175.0,1.66,4.0,1954-10-28 10:40:00,4,1.3559,50
51.0,150.0,175.0,1.66,4.0,1954-10-28 10:40:00,4,0.0130499999999999,100
52.0,153.0,178.0,0.42,4.0,1954-10-28 10:40:00,4,1.3195,50
53.0,156.0,181.0,0.42,4.0,1954-10-28 10:40:00,4,0.8827,50
54.0,159.0,184.0,2.07,4.0,1954-10-28 10:40:00,4,0.8827,50
55.0,162.0,187.0,0.83,4.0,1954-10-28 10:40:00,4,0.7189000000000001,50
56.0,165.0,190.0,1.24,4.0,1954-10-28 10:40:00,4,0.3549,50
57.0,168.0,193.0,0.83,4.0,1954-10-28 10:40:00,4,0.2457,50
58.0,171.0,196.0,1.24,4.0,1954-10-28 10:40:00,4,0.091,50
59.0,174.0,199.0,0.42,4.0,1954-10-28 10:40:00,4,0.05915,50
35.0,102.0,127.0,,5.0,1954-11-09 10:10:00,5,0.0142499999999999,50
36.0,105.0,130.0,,5.0,1954-11-09 10:10:00,5,0.06175,50
37.0,108.0,133.0,,5.0,1954-11-09 10:10:00,5,0.1045,50
37.0,108.0,133.0,,5.0,1954-11-09 10:10:00,5,0.0752,100
38.0,111.0,136.0,1.28,5.0,1954-11-09 10:10:00,5,0.3515,50
38.0,111.0,136.0,1.28,5.0,1954-11-09 10:10:00,5,0.1081,100
38.0,111.0,136.0,1.28,5.0,1954-11-09 10:10:00,5,0.0048,200
39.0,114.0,139.0,2.56,5.0,1954-11-09 10:10:00,5,0.988,50
39.0,114.0,139.0,2.56,5.0,1954-11-09 10:10:00,5,0.4511999999999999,100
39.0,114.0,139.0,2.56,5.0,1954-11-09 10:10:00,5,0.1296,200
40.0,117.0,142.0,0.85,5.0,1954-11-09 10:10:00,5,2.1185,50
40.0,117.0,142.0,0.85,5.0,1954-11-09 10:10:00,5,0.4324,100
40.0,117.0,142.0,0.85,5.0,1954-11-09 10:10:00,5,0.1824,200
41.0,120.0,145.0,1.28,5.0,1954-11-09 10:10:00,5,2.1755,50
41.0,120.0,145.0,1.28,5.0,1954-11-09 10:10:00,5,0.9682,100
41.0,120.0,145.0,1.28,5.0,1954-11-09 10:10:00,5,0.2208,200
42.0,123.0,148.0,2.14,5.0,1954-11-09 10:10:00,5,1.9095,50
42.0,123.0,148.0,2.14,5.0,1954-11-09 10:10:00,5,1.0246,100
42.0,123.0,148.0,2.14,5.0,1954-11-09 10:10:00,5,0.288,200
43.0,126.0,151.0,2.99,5.0,1954-11-09 10:10:00,5,1.8335,50
43.0,126.0,151.0,2.99,5.0,1954-11-09 10:10:00,5,0.8083999999999999,100
43.0,126.0,151.0,2.99,5.0,1954-11-09 10:10:00,5,0.2496,200
44.0,129.0,154.0,4.7,5.0,1954-11-09 10:10:00,5,2.0425,50
44.0,129.0,154.0,4.7,5.0,1954-11-09 10:10:00,5,0.5357999999999999,100
44.0,129.0,154.0,4.7,5.0,1954-11-09 10:10:00,5,0.1344,200
45.0,132.0,157.0,3.85,5.0,1954-11-09 10:10:00,5,2.831,50
45.0,132.0,157.0,3.85,5.0,1954-11-09 10:10:00,5,0.5546,100
45.0,132.0,157.0,3.85,5.0,1954-11-09 10:10:00,5,0.816,200
46.0,135.0,160.0,6.84,5.0,1954-11-09 10:10:00,5,3.5435,50
46.0,135.0,160.0,6.84,5.0,1954-11-09 10:10:00,5,0.7707999999999999,100
46.0,135.0,160.0,6.84,5.0,1954-11-09 10:10:00,5,0.0912,200
47.0,138.0,163.0,6.41,5.0,1954-11-09 10:10:00,5,6.517,50
47.0,138.0,163.0,6.41,5.0,1954-11-09 10:10:00,5,1.4852,100
47.0,138.0,163.0,6.41,5.0,1954-11-09 10:10:00,5,0.24,200
48.0,141.0,166.0,9.83,5.0,1954-11-09 10:10:00,5,9.785,50
48.0,141.0,166.0,9.83,5.0,1954-11-09 10:10:00,5,3.0268,100
48.0,141.0,166.0,9.83,5.0,1954-11-09 10:10:00,5,0.4608,200
49.0,144.0,169.0,5.13,5.0,1954-11-09 10:10:00,5,11.97,50
49.0,144.0,169.0,5.13,5.0,1954-11-09 10:10:00,5,3.525,100
49.0,144.0,169.0,5.13,5.0,1954-11-09 10:10:00,5,0.7008,200
50.0,147.0,172.0,6.41,5.0,1954-11-09 10:10:00,5,12.35,50
50.0,147.0,172.0,6.41,5.0,1954-11-09 10:10:00,5,2.7918,100
50.0,147.0,172.0,6.41,5.0,1954-11-09 10:10:00,5,0.6719999999999999,200
51.0,150.0,175.0,10.68,5.0,1954-11-09 10:10:00,5,11.78,50
51.0,150.0,175.0,10.68,5.0,1954-11-09 10:10:00,5,2.8669999999999995,100
51.0,150.0,175.0,10.68,5.0,1954-11-09 10:10:00,5,0.7008,200
52.0,153.0,178.0,8.97,5.0,1954-11-09 10:10:00,5,11.02,50
52.0,153.0,178.0,8.97,5.0,1954-11-09 10:10:00,5,3.3276,100
52.0,153.0,178.0,8.97,5.0,1954-11-09 10:10:00,5,0.912,200
53.0,156.0,181.0,6.84,5.0,1954-11-09 10:10:00,5,11.589999999999998,50
53.0,156.0,181.0,6.84,5.0,1954-11-09 10:10:00,5,2.961,100
53.0,156.0,181.0,6.84,5.0,1954-11-09 10:10:00,5,0.7392,200
54.0,159.0,184.0,8.12,5.0,1954-11-09 10:10:00,5,8.417,50
54.0,159.0,184.0,8.12,5.0,1954-11-09 10:10:00,5,2.6414,100
54.0,159.0,184.0,8.12,5.0,1954-11-09 10:10:00,5,0.5184,200
55.0,162.0,187.0,2.14,5.0,1954-11-09 10:10:00,5,5.984999999999999,50
55.0,162.0,187.0,2.14,5.0,1954-11-09 10:10:00,5,2.068,100
55.0,162.0,187.0,2.14,5.0,1954-11-09 10:10:00,5,0.3935999999999999,200
56.0,165.0,190.0,5.56,5.0,1954-11-09 10:10:00,5,4.2275,50
56.0,165.0,190.0,5.56,5.0,1954-11-09 10:10:00,5,1.3254,100
56.0,165.0,190.0,5.56,5.0,1954-11-09 10:10:00,5,0.0672,200
57.0,168.0,193.0,2.56,5.0,1954-11-09 10:10:00,5,2.6125,50
57.0,168.0,193.0,2.56,5.0,1954-11-09 10:10:00,5,0.3196,100
58.0,171.0,196.0,0.43,5.0,1954-11-09 10:10:00,5,1.2065,50
58.0,171.0,196.0,0.43,5.0,1954-11-09 10:10:00,5,0.0752,100
59.0,174.0,199.0,0.43,5.0,1954-11-09 10:10:00,5,0.5605,50
59.0,174.0,199.0,0.43,5.0,1954-11-09 10:10:00,5,0.0188,100
60.0,177.0,202.0,,5.0,1954-11-09 10:10:00,5,0.2185,50
60.0,177.0,202.0,,5.0,1954-11-09 10:10:00,5,0.0235,100
61.0,180.0,205.0,,5.0,1954-11-09 10:10:00,5,0.06175,50
61.0,180.0,205.0,,5.0,1954-11-09 10:10:00,5,0.0047,100
24.0,69.0,94.0,,6.0,1954-12-01 10:45:00,6,0.1248,50
25.0,72.0,97.0,0.42,6.0,1954-12-01 10:45:00,6,0.816,50
25.0,72.0,97.0,0.42,6.0,1954-12-01 10:45:00,6,0.01365,100
26.0,75.0,100.0,1.46,6.0,1954-12-01 10:45:00,6,2.3424,50
26.0,75.0,100.0,1.46,6.0,1954-12-01 10:45:00,6,0.0637,100
27.0,78.0,103.0,3.77,6.0,1954-12-01 10:45:00,6,2.8512,50
27.0,78.0,103.0,3.77,6.0,1954-12-01 10:45:00,6,0.3185,100
27.0,78.0,103.0,3.77,6.0,1954-12-01 10:45:00,6,0.0046,200
28.0,81.0,106.0,2.51,6.0,1954-12-01 10:45:00,6,2.7552,50
28.0,81.0,106.0,2.51,6.0,1954-12-01 10:45:00,6,0.9464,100
28.0,81.0,106.0,2.51,6.0,1954-12-01 10:45:00,6,0.138,200
29.0,84.0,109.0,3.77,6.0,1954-12-01 10:45:00,6,3.744,50
29.0,84.0,109.0,3.77,6.0,1954-12-01 10:45:00,6,1.7654,100
29.0,84.0,109.0,3.77,6.0,1954-12-01 10:45:00,6,0.2668,200
30.0,87.0,112.0,4.6,6.0,1954-12-01 10:45:00,6,3.9936,50
30.0,87.0,112.0,4.6,6.0,1954-12-01 10:45:00,6,1.5925,100
30.0,87.0,112.0,4.6,6.0,1954-12-01 10:45:00,6,0.3772,200
31.0,90.0,115.0,4.6,6.0,1954-12-01 10:45:00,6,4.579199999999999,50
31.0,90.0,115.0,4.6,6.0,1954-12-01 10:45:00,6,0.9828,100
31.0,90.0,115.0,4.6,6.0,1954-12-01 10:45:00,6,0.2392,200
32.0,93.0,118.0,1.25,6.0,1954-12-01 10:45:00,6,3.4368,50
32.0,93.0,118.0,1.25,6.0,1954-12-01 10:45:00,6,0.91,100
32.0,93.0,118.0,1.25,6.0,1954-12-01 10:45:00,6,0.322,200
33.0,96.0,121.0,2.93,6.0,1954-12-01 10:45:00,6,3.0912,50
33.0,96.0,121.0,2.93,6.0,1954-12-01 10:45:00,6,0.9737,100
33.0,96.0,121.0,2.93,6.0,1954-12-01 10:45:00,6,0.3496,200
34.0,99.0,124.0,1.67,6.0,1954-12-01 10:45:00,6,3.6672,50
34.0,99.0,124.0,1.67,6.0,1954-12-01 10:45:00,6,0.9282,100
34.0,99.0,124.0,1.67,6.0,1954-12-01 10:45:00,6,0.2576,200
35.0,102.0,127.0,1.26,6.0,1954-12-01 10:45:00,6,4.924799999999999,50
35.0,102.0,127.0,1.26,6.0,1954-12-01 10:45:00,6,0.9191,100
35.0,102.0,127.0,1.26,6.0,1954-12-01 10:45:00,6,0.2668,200
36.0,105.0,130.0,2.52,6.0,1954-12-01 10:45:00,6,5.5776,50
36.0,105.0,130.0,2.52,6.0,1954-12-01 10:45:00,6,0.4914,100
36.0,105.0,130.0,2.52,6.0,1954-12-01 10:45:00,6,0.2116,200
37.0,108.0,133.0,5.23,6.0,1954-12-01 10:45:00,6,4.8864,50
37.0,108.0,133.0,5.23,6.0,1954-12-01 10:45:00,6,1.1739000000000002,100
37.0,108.0,133.0,5.23,6.0,1954-12-01 10:45:00,6,0.2484,200
38.0,111.0,136.0,6.28,6.0,1954-12-01 10:45:00,6,4.2432,50
38.0,111.0,136.0,6.28,6.0,1954-12-01 10:45:00,6,1.6107,100
38.0,111.0,136.0,6.28,6.0,1954-12-01 10:45:00,6,0.2852,200
39.0,114.0,139.0,7.53,6.0,1954-12-01 10:45:00,6,6.7584,50
39.0,114.0,139.0,7.53,6.0,1954-12-01 10:45:00,6,1.9656,100
39.0,114.0,139.0,7.53,6.0,1954-12-01 10:45:00,6,0.3404,200
40.0,117.0,142.0,8.16,6.0,1954-12-01 10:45:00,6,8.6112,50
40.0,117.0,142.0,8.16,6.0,1954-12-01 10:45:00,6,2.1931000000000003,100
40.0,117.0,142.0,8.16,6.0,1954-12-01 10:45:00,6,0.5244,200
41.0,120.0,145.0,6.9,6.0,1954-12-01 10:45:00,6,8.8416,50
41.0,120.0,145.0,6.9,6.0,1954-12-01 10:45:00,6,2.7482,100
41.0,120.0,145.0,6.9,6.0,1954-12-01 10:45:00,6,0.4784,200
42.0,123.0,148.0,12.77,6.0,1954-12-01 10:45:00,6,8.351999999999999,50
42.0,123.0,148.0,12.77,6.0,1954-12-01 10:45:00,6,2.7391,100
42.0,123.0,148.0,12.77,6.0,1954-12-01 10:45:00,6,0.6072000000000001,200
43.0,126.0,151.0,8.78,6.0,1954-12-01 10:45:00,6,6.7584,50
43.0,126.0,151.0,8.78,6.0,1954-12-01 10:45:00,6,2.3842000000000003,100
43.0,126.0,151.0,8.78,6.0,1954-12-01 10:45:00,6,0.3956,200
44.0,129.0,154.0,3.14,6.0,1954-12-01 10:45:00,6,7.0752,50
44.0,129.0,154.0,3.14,6.0,1954-12-01 10:45:00,6,1.9838,100
44.0,129.0,154.0,3.14,6.0,1954-12-01 10:45:00,6,0.2944,200
45.0,132.0,157.0,2.09,6.0,1954-12-01 10:45:00,6,8.016,50
45.0,132.0,157.0,2.09,6.0,1954-12-01 10:45:00,6,1.2012,100
45.0,132.0,157.0,2.09,6.0,1954-12-01 10:45:00,6,0.3312,200
46.0,135.0,160.0,1.67,6.0,1954-12-01 10:45:00,6,5.472,50
46.0,135.0,160.0,1.67,6.0,1954-12-01 10:45:00,6,1.0556,100
46.0,135.0,160.0,1.67,6.0,1954-12-01 10:45:00,6,0.0782,200
47.0,138.0,163.0,1.46,6.0,1954-12-01 10:45:00,6,3.1968,50
47.0,138.0,163.0,1.46,6.0,1954-12-01 10:45:00,6,0.4276999999999999,100
47.0,138.0,163.0,1.46,6.0,1954-12-01 10:45:00,6,0.0782,200
48.0,141.0,166.0,2.3,6.0,1954-12-01 10:45:00,6,2.0256,50
48.0,141.0,166.0,2.3,6.0,1954-12-01 10:45:00,6,0.273,100
48.0,141.0,166.0,2.3,6.0,1954-12-01 10:45:00,6,0.0782,200
49.0,144.0,169.0,1.46,6.0,1954-12-01 10:45:00,6,1.6896,50
49.0,144.0,169.0,1.46,6.0,1954-12-01 10:45:00,6,0.3822,100
49.0,144.0,169.0,1.46,6.0,1954-12-01 10:45:00,6,0.0322,200
50.0,147.0,172.0,1.05,6.0,1954-12-01 10:45:00,6,1.4112,50
50.0,147.0,172.0,1.05,6.0,1954-12-01 10:45:00,6,0.2912,100
50.0,147.0,172.0,1.05,6.0,1954-12-01 10:45:00,6,0.0575,200
51.0,150.0,175.0,0.42,6.0,1954-12-01 10:45:00,6,0.9024,50
51.0,150.0,175.0,0.42,6.0,1954-12-01 10:45:00,6,0.1274,100
51.0,150.0,175.0,0.42,6.0,1954-12-01 10:45:00,6,0.0828,200
52.0,153.0,178.0,,6.0,1954-12-01 10:45:00,6,0.6911999999999999,50
52.0,153.0,178.0,,6.0,1954-12-01 10:45:00,6,0.07735,100
52.0,153.0,178.0,,6.0,1954-12-01 10:45:00,6,0.0184,200
53.0,156.0,181.0,,6.0,1954-12-01 10:45:00,6,0.72,50
53.0,156.0,181.0,,6.0,1954-12-01 10:45:00,6,0.00455,100
53.0,156.0,181.0,,6.0,1954-12-01 10:45:00,6,0.0368,200
54.0,159.0,184.0,,6.0,1954-12-01 10:45:00,6,0.288,50
54.0,159.0,184.0,,6.0,1954-12-01 10:45:00,6,0.0552,200
55.0,162.0,187.0,,6.0,1954-12-01 10:45:00,6,0.1056,50
55.0,162.0,187.0,,6.0,1954-12-01 10:45:00,6,0.046,200
56.0,165.0,190.0,,6.0,1954-12-01 10:45:00,6,0.0672,50
57.0,168.0,193.0,,6.0,1954-12-01 10:45:00,6,0.0528,50
58.0,171.0,196.0,,6.0,1954-12-01 10:45:00,6,0.0192,50
59.0,174.0,199.0,,6.0,1954-12-01 10:45:00,6,0.068975,50
1.0,0.0,25.0,,7.0,1955-03-02 11:45:00,7,0.11875,50
1.0,0.0,25.0,,7.0,1955-03-02 11:45:00,7,0.0281999999999999,100
2.0,3.0,28.0,,7.0,1955-03-02 11:45:00,7,0.0997499999999999,50
2.0,3.0,28.0,,7.0,1955-03-02 11:45:00,7,0.094,100
2.0,3.0,28.0,,7.0,1955-03-02 11:45:00,7,0.0048,200
3.0,6.0,31.0,,7.0,1955-03-02 11:45:00,7,0.304,50
3.0,6.0,31.0,,7.0,1955-03-02 11:45:00,7,0.0705,100
3.0,6.0,31.0,,7.0,1955-03-02 11:45:00,7,0.0096,200
4.0,9.0,34.0,,7.0,1955-03-02 11:45:00,7,1.444,50
4.0,9.0,34.0,,7.0,1955-03-02 11:45:00,7,0.1833,100
4.0,9.0,34.0,,7.0,1955-03-02 11:45:00,7,0.0144,200
5.0,12.0,37.0,1.6,7.0,1955-03-02 11:45:00,7,2.755,50
5.0,12.0,37.0,1.6,7.0,1955-03-02 11:45:00,7,0.6204,100
5.0,12.0,37.0,1.6,7.0,1955-03-02 11:45:00,7,0.0912,200
6.0,15.0,40.0,5.75,7.0,1955-03-02 11:45:00,7,5.8995,50
6.0,15.0,40.0,5.75,7.0,1955-03-02 11:45:00,7,1.6167999999999998,100
6.0,15.0,40.0,5.75,7.0,1955-03-02 11:45:00,7,0.3264,200
7.0,18.0,43.0,4.79,7.0,1955-03-02 11:45:00,7,10.64,50
7.0,18.0,43.0,4.79,7.0,1955-03-02 11:45:00,7,3.2618,100
7.0,18.0,43.0,4.79,7.0,1955-03-02 11:45:00,7,0.7776000000000001,200
8.0,21.0,46.0,14.38,7.0,1955-03-02 11:45:00,7,12.635,50
8.0,21.0,46.0,14.38,7.0,1955-03-02 11:45:00,7,4.276999999999999,100
8.0,21.0,46.0,14.38,7.0,1955-03-02 11:45:00,7,1.152,200
9.0,24.0,49.0,10.54,7.0,1955-03-02 11:45:00,7,13.395,50
9.0,24.0,49.0,10.54,7.0,1955-03-02 11:45:00,7,4.8128,100
9.0,24.0,49.0,10.54,7.0,1955-03-02 11:45:00,7,1.296,200
10.0,27.0,52.0,13.74,7.0,1955-03-02 11:45:00,7,13.015,50
10.0,27.0,52.0,13.74,7.0,1955-03-02 11:45:00,7,4.606,100
10.0,27.0,52.0,13.74,7.0,1955-03-02 11:45:00,7,1.1904,200
11.0,30.0,55.0,12.46,7.0,1955-03-02 11:45:00,7,11.114999999999998,50
11.0,30.0,55.0,12.46,7.0,1955-03-02 11:45:00,7,3.7694,100
11.0,30.0,55.0,12.46,7.0,1955-03-02 11:45:00,7,1.0272,200
12.0,33.0,58.0,14.38,7.0,1955-03-02 11:45:00,7,8.4835,50
12.0,33.0,58.0,14.38,7.0,1955-03-02 11:45:00,7,2.5474,100
12.0,33.0,58.0,14.38,7.0,1955-03-02 11:45:00,7,0.7392,200
13.0,36.0,61.0,6.39,7.0,1955-03-02 11:45:00,7,5.7475,50
13.0,36.0,61.0,6.39,7.0,1955-03-02 11:45:00,7,1.3912,100
13.0,36.0,61.0,6.39,7.0,1955-03-02 11:45:00,7,0.3359999999999999,200
14.0,39.0,64.0,8.31,7.0,1955-03-02 11:45:00,7,3.4294999999999995,50
14.0,39.0,64.0,8.31,7.0,1955-03-02 11:45:00,7,0.9306,100
14.0,39.0,64.0,8.31,7.0,1955-03-02 11:45:00,7,0.1248,200
15.0,42.0,67.0,4.15,7.0,1955-03-02 11:45:00,7,2.1945,50
15.0,42.0,67.0,4.15,7.0,1955-03-02 11:45:00,7,0.3478,100
15.0,42.0,67.0,4.15,7.0,1955-03-02 11:45:00,7,0.0288,200
16.0,45.0,70.0,3.19,7.0,1955-03-02 11:45:00,7,0.8265,50
16.0,45.0,70.0,3.19,7.0,1955-03-02 11:45:00,7,0.1504,100
16.0,45.0,70.0,3.19,7.0,1955-03-02 11:45:00,7,0.0048,200
17.0,48.0,73.0,0.32,7.0,1955-03-02 11:45:00,7,0.14725,50
17.0,48.0,73.0,0.32,7.0,1955-03-02 11:45:00,7,0.0047,100
18.0,51.0,76.0,,7.0,1955-03-02 11:45:00,7,0.02375,50
18.0,51.0,76.0,,7.0,1955-03-02 11:45:00,7,0.00705,100
19.0,54.0,79.0,,7.0,1955-03-02 11:45:00,7,0.016625,50
19.0,54.0,79.0,,7.0,1955-03-02 11:45:00,7,0.0094,100
20.0,57.0,82.0,,7.0,1955-03-02 11:45:00,7,0.0095,50
20.0,57.0,82.0,,7.0,1955-03-02 11:45:00,7,0.0094,100
21.0,60.0,85.0,,7.0,1955-03-02 11:45:00,7,0.0095,50
22.0,63.0,88.0,,7.0,1955-03-02 11:45:00,7,0.0095,50
23.0,66.0,91.0,,7.0,1955-03-02 11:45:00,7,0.0095,50
25.0,72.0,97.0,,8.0,1955-03-03 10:35:00,8,0.2784,50
25.0,72.0,97.0,,8.0,1955-03-03 10:35:00,8,0.3571999999999999,100
25.0,72.0,97.0,,8.0,1955-03-03 10:35:00,8,0.12555,200
26.0,75.0,100.0,0.42,8.0,1955-03-03 10:35:00,8,1.4784,50
26.0,75.0,100.0,0.42,8.0,1955-03-03 10:35:00,8,0.9024,100
26.0,75.0,100.0,0.42,8.0,1955-03-03 10:35:00,8,0.3069,200
27.0,78.0,103.0,,8.0,1955-03-03 10:35:00,8,2.2656,50
27.0,78.0,103.0,,8.0,1955-03-03 10:35:00,8,1.0903999999999998,100
27.0,78.0,103.0,,8.0,1955-03-03 10:35:00,8,0.2883,200
28.0,81.0,106.0,0.84,8.0,1955-03-03 10:35:00,8,2.5152,50
28.0,81.0,106.0,0.84,8.0,1955-03-03 10:35:00,8,1.3159999999999998,100
28.0,81.0,106.0,0.84,8.0,1955-03-03 10:35:00,8,0.5859000000000001,200
29.0,84.0,109.0,2.09,8.0,1955-03-03 10:35:00,8,3.5328,50
29.0,84.0,109.0,2.09,8.0,1955-03-03 10:35:00,8,1.9458,100
29.0,84.0,109.0,2.09,8.0,1955-03-03 10:35:00,8,0.6416999999999999,200
30.0,87.0,112.0,1.67,8.0,1955-03-03 10:35:00,8,5.0496,50
30.0,87.0,112.0,1.67,8.0,1955-03-03 10:35:00,8,1.8988,100
30.0,87.0,112.0,1.67,8.0,1955-03-03 10:35:00,8,0.465,200
31.0,90.0,115.0,7.11,8.0,1955-03-03 10:35:00,8,4.8192,50
31.0,90.0,115.0,7.11,8.0,1955-03-03 10:35:00,8,1.1092,100
31.0,90.0,115.0,7.11,8.0,1955-03-03 10:35:00,8,0.2976,200
32.0,93.0,118.0,3.35,8.0,1955-03-03 10:35:00,8,6.086399999999999,50
32.0,93.0,118.0,3.35,8.0,1955-03-03 10:35:00,8,0.7332,100
32.0,93.0,118.0,3.35,8.0,1955-03-03 10:35:00,8,0.13485,200
33.0,96.0,121.0,7.95,8.0,1955-03-03 10:35:00,8,5.2224,50
33.0,96.0,121.0,7.95,8.0,1955-03-03 10:35:00,8,1.0058,100
33.0,96.0,121.0,7.95,8.0,1955-03-03 10:35:00,8,0.11625,200
34.0,99.0,124.0,4.18,8.0,1955-03-03 10:35:00,8,4.1952,50
34.0,99.0,124.0,4.18,8.0,1955-03-03 10:35:00,8,0.8178,100
34.0,99.0,124.0,4.18,8.0,1955-03-03 10:35:00,8,0.15345,200
35.0,102.0,127.0,1.26,8.0,1955-03-03 10:35:00,8,2.5728,50
35.0,102.0,127.0,1.26,8.0,1955-03-03 10:35:00,8,0.6956,100
35.0,102.0,127.0,1.26,8.0,1955-03-03 10:35:00,8,0.15345,200
36.0,105.0,130.0,3.35,8.0,1955-03-03 10:35:00,8,4.4832,50
36.0,105.0,130.0,3.35,8.0,1955-03-03 10:35:00,8,0.9588,100
36.0,105.0,130.0,3.35,8.0,1955-03-03 10:35:00,8,0.15345,200
37.0,108.0,133.0,0.84,8.0,1955-03-03 10:35:00,8,4.8768,50
37.0,108.0,133.0,0.84,8.0,1955-03-03 10:35:00,8,0.9212,100
37.0,108.0,133.0,0.84,8.0,1955-03-03 10:35:00,8,0.2325,200
38.0,111.0,136.0,2.09,8.0,1955-03-03 10:35:00,8,3.5616,50
38.0,111.0,136.0,2.09,8.0,1955-03-03 10:35:00,8,1.0058,100
38.0,111.0,136.0,2.09,8.0,1955-03-03 10:35:00,8,0.1953,200
39.0,114.0,139.0,1.67,8.0,1955-03-03 10:35:00,8,3.696,50
39.0,114.0,139.0,1.67,8.0,1955-03-03 10:35:00,8,0.9588,100
39.0,114.0,139.0,1.67,8.0,1955-03-03 10:35:00,8,0.279,200
40.0,117.0,142.0,2.09,8.0,1955-03-03 10:35:00,8,5.4432,50
40.0,117.0,142.0,2.09,8.0,1955-03-03 10:35:00,8,0.8271999999999999,100
40.0,117.0,142.0,2.09,8.0,1955-03-03 10:35:00,8,0.2604,200
41.0,120.0,145.0,4.6,8.0,1955-03-03 10:35:00,8,6.5856,50
41.0,120.0,145.0,4.6,8.0,1955-03-03 10:35:00,8,1.504,100
41.0,120.0,145.0,4.6,8.0,1955-03-03 10:35:00,8,0.2511,200
42.0,123.0,148.0,5.02,8.0,1955-03-03 10:35:00,8,8.5056,50
42.0,123.0,148.0,5.02,8.0,1955-03-03 10:35:00,8,2.4816,100
42.0,123.0,148.0,5.02,8.0,1955-03-03 10:35:00,8,0.4278,200
43.0,126.0,151.0,7.11,8.0,1955-03-03 10:35:00,8,9.4272,50
43.0,126.0,151.0,7.11,8.0,1955-03-03 10:35:00,8,2.3593999999999995,100
43.0,126.0,151.0,7.11,8.0,1955-03-03 10:35:00,8,0.4836,200
