post,degrees,azimuth,wind_direction,timestamp,run,concentration,distance
25,72,97,6.83,1955-03-28 15:05:00,13.0,1.88,100
25,72,97,6.83,1955-03-28 15:05:00,13.0,0.61,200
26,75,100,9.73,1955-03-28 15:05:00,13.0,7.35,50
26,75,100,9.73,1955-03-28 15:05:00,13.0,2.48,100
26,75,100,9.73,1955-03-28 15:05:00,13.0,0.7,200
27,78,103,7.04,1955-03-28 15:05:00,13.0,8.16,50
27,78,103,7.04,1955-03-28 15:05:00,13.0,2.53,100
27,78,103,7.04,1955-03-28 15:05:00,13.0,0.49,200
28,81,106,7.66,1955-03-28 15:05:00,13.0,7.58,50
28,81,106,7.66,1955-03-28 15:05:00,13.0,1.95,100
28,81,106,7.66,1955-03-28 15:05:00,13.0,0.4,200
29,84,109,4.56,1955-03-28 15:05:00,13.0,6.84,50
29,84,109,4.56,1955-03-28 15:05:00,13.0,1.65,100
29,84,109,4.56,1955-03-28 15:05:00,13.0,0.37,200
30,87,112,6.0,1955-03-28 15:05:00,13.0,5.68,50
30,87,112,6.0,1955-03-28 15:05:00,13.0,1.41,100
30,87,112,6.0,1955-03-28 15:05:00,13.0,0.31,200
31,90,115,3.52,1955-03-28 15:05:00,13.0,4.28,50
31,90,115,3.52,1955-03-28 15:05:00,13.0,0.99,100
31,90,115,3.52,1955-03-28 15:05:00,13.0,0.33,200
32,93,118,3.73,1955-03-28 15:05:00,13.0,3.49,50
32,93,118,3.73,1955-03-28 15:05:00,13.0,0.8,100
32,93,118,3.73,1955-03-28 15:05:00,13.0,0.29,200
33,96,121,3.93,1955-03-28 15:05:00,13.0,3.3,50
33,96,121,3.93,1955-03-28 15:05:00,13.0,0.81,100
33,96,121,3.93,1955-03-28 15:05:00,13.0,0.22,200
34,99,124,3.93,1955-03-28 15:05:00,13.0,2.82,50
34,99,124,3.93,1955-03-28 15:05:00,13.0,0.75,100
34,99,124,3.93,1955-03-28 15:05:00,13.0,0.165,200
35,102,127,2.28,1955-03-28 15:05:00,13.0,2.65,50
35,102,127,2.28,1955-03-28 15:05:00,13.0,0.6,100
35,102,127,2.28,1955-03-28 15:05:00,13.0,0.085,200
36,105,130,4.56,1955-03-28 15:05:00,13.0,1.75,50
36,105,130,4.56,1955-03-28 15:05:00,13.0,0.47,100
36,105,130,4.56,1955-03-28 15:05:00,13.0,0.055,200
37,108,133,1.24,1955-03-28 15:05:00,13.0,1.15,50
37,108,133,1.24,1955-03-28 15:05:00,13.0,0.21,100
37,108,133,1.24,1955-03-28 15:05:00,13.0,,200
38,111,136,1.24,1955-03-28 15:05:00,13.0,0.84,50
38,111,136,1.24,1955-03-28 15:05:00,13.0,0.11,100
38,111,136,1.24,1955-03-28 15:05:00,13.0,,200
39,114,139,1.45,1955-03-28 15:05:00,13.0,0.43,50
39,114,139,1.45,1955-03-28 15:05:00,13.0,0.035,100
39,114,139,1.45,1955-03-28 15:05:00,13.0,,200
40,117,142,0.21,1955-03-28 15:05:00,13.0,0.3,50
40,117,142,0.21,1955-03-28 15:05:00,13.0,,100
40,117,142,0.21,1955-03-28 15:05:00,13.0,,200
41,120,145,,1955-03-28 15:05:00,13.0,0.145,50
41,120,145,,1955-03-28 15:05:00,13.0,,100
41,120,145,,1955-03-28 15:05:00,13.0,,200
42,123,148,0.21,1955-03-28 15:05:00,13.0,0.03,50
42,123,148,0.21,1955-03-28 15:05:00,13.0,,100
42,123,148,0.21,1955-03-28 15:05:00,13.0,,200
43,126,151,,1955-03-28 15:05:00,13.0,0.025,50
43,126,151,,1955-03-28 15:05:00,13.0,,100
43,126,151,,1955-03-28 15:05:00,13.0,,200
44,129,154,,1955-03-28 15:05:00,13.0,,50
44,129,154,,1955-03-28 15:05:00,13.0,,100
44,129,154,,1955-03-28 15:05:00,13.0,,200
4,9,34,,1955-03-29 11:20:00,14.0,,50
4,9,34,,1955-03-29 11:20:00,14.0,,100
4,9,34,,1955-03-29 11:20:00,14.0,,200
5,12,37,0.62,1955-03-29 11:20:00,14.0,,50
5,12,37,0.62,1955-03-29 11:20:00,14.0,,100
5,12,37,0.62,1955-03-29 11:20:00,14.0,,200
6,15,40,0.41,1955-03-29 11:20:00,14.0,,50
6,15,40,0.41,1955-03-29 11:20:00,14.0,,100
6,15,40,0.41,1955-03-29 11:20:00,14.0,,200
7,18,43,0.62,1955-03-29 11:20:00,14.0,0.085,50
7,18,43,0.62,1955-03-29 11:20:00,14.0,,100
7,18,43,0.62,1955-03-29 11:20:00,14.0,,200
8,21,46,0.41,1955-03-29 11:20:00,14.0,0.17,50
8,21,46,0.41,1955-03-29 11:20:00,14.0,,100
8,21,46,0.41,1955-03-29 11:20:00,14.0,,200
9,24,49,1.04,1955-03-29 11:20:00,14.0,0.3,50
9,24,49,1.04,1955-03-29 11:20:00,14.0,,100
9,24,49,1.04,1955-03-29 11:20:00,14.0,,200
10,27,52,0.83,1955-03-29 11:20:00,14.0,0.34,50
10,27,52,0.83,1955-03-29 11:20:00,14.0,0.015,100
10,27,52,0.83,1955-03-29 11:20:00,14.0,,200
11,30,55,0.83,1955-03-29 11:20:00,14.0,0.48,50
11,30,55,0.83,1955-03-29 11:20:00,14.0,0.055,100
11,30,55,0.83,1955-03-29 11:20:00,14.0,0.03,200
12,33,58,1.04,1955-03-29 11:20:00,14.0,1.26,50
12,33,58,1.04,1955-03-29 11:20:00,14.0,0.085,100
12,33,58,1.04,1955-03-29 11:20:00,14.0,0.04,200
13,36,61,1.04,1955-03-29 11:20:00,14.0,1.35,50
13,36,61,1.04,1955-03-29 11:20:00,14.0,0.205,100
13,36,61,1.04,1955-03-29 11:20:00,14.0,0.07,200
14,39,64,1.45,1955-03-29 11:20:00,14.0,1.94,50
14,39,64,1.45,1955-03-29 11:20:00,14.0,0.39,100
14,39,64,1.45,1955-03-29 11:20:00,14.0,0.06,200
15,42,67,1.87,1955-03-29 11:20:00,14.0,3.07,50
15,42,67,1.87,1955-03-29 11:20:00,14.0,0.69,100
15,42,67,1.87,1955-03-29 11:20:00,14.0,0.115,200
16,45,70,2.07,1955-03-29 11:20:00,14.0,3.91,50
16,45,70,2.07,1955-03-29 11:20:00,14.0,1.15,100
16,45,70,2.07,1955-03-29 11:20:00,14.0,0.2,200
17,48,73,2.07,1955-03-29 11:20:00,14.0,5.56,50
17,48,73,2.07,1955-03-29 11:20:00,14.0,1.16,100
17,48,73,2.07,1955-03-29 11:20:00,14.0,0.1,200
18,51,76,4.56,1955-03-29 11:20:00,14.0,4.86,50
18,51,76,4.56,1955-03-29 11:20:00,14.0,1.1,100
18,51,76,4.56,1955-03-29 11:20:00,14.0,0.1,200
19,54,79,1.87,1955-03-29 11:20:00,14.0,3.35,50
19,54,79,1.87,1955-03-29 11:20:00,14.0,1.15,100
19,54,79,1.87,1955-03-29 11:20:00,14.0,0.09,200
20,57,82,3.11,1955-03-29 11:20:00,14.0,3.55,50
20,57,82,3.11,1955-03-29 11:20:00,14.0,1.11,100
20,57,82,3.11,1955-03-29 11:20:00,14.0,0.135,200
21,60,85,1.66,1955-03-29 11:20:00,14.0,5.5,50
21,60,85,1.66,1955-03-29 11:20:00,14.0,0.97,100
21,60,85,1.66,1955-03-29 11:20:00,14.0,0.22,200
22,63,88,3.74,1955-03-29 11:20:00,14.0,6.84,50
22,63,88,3.74,1955-03-29 11:20:00,14.0,1.62,100
22,63,88,3.74,1955-03-29 11:20:00,14.0,0.24,200
23,66,91,6.64,1955-03-29 11:20:00,14.0,10.3,50
23,66,91,6.64,1955-03-29 11:20:00,14.0,1.81,100
23,66,91,6.64,1955-03-29 11:20:00,14.0,0.33,200
24,69,94,6.02,1955-03-29 11:20:00,14.0,12.1,50
24,69,94,6.02,1955-03-29 11:20:00,14.0,2.64,100
24,69,94,6.02,1955-03-29 11:20:00,14.0,0.41,200
25,72,97,3.53,1955-03-29 11:20:00,14.0,10.0,50
25,72,97,3.53,1955-03-29 11:20:00,14.0,2.56,100
25,72,97,3.53,1955-03-29 11:20:00,14.0,0.65,200
26,75,100,6.64,1955-03-29 11:20:00,14.0,7.97,50
26,75,100,6.64,1955-03-29 11:20:00,14.0,3.25,100
26,75,100,6.64,1955-03-29 11:20:00,14.0,0.96,200
27,78,103,5.19,1955-03-29 11:20:00,14.0,7.77,50
27,78,103,5.19,1955-03-29 11:20:00,14.0,3.04,100
27,78,103,5.19,1955-03-29 11:20:00,14.0,0.9,200
28,81,106,8.3,1955-03-29 11:20:00,14.0,6.52,50
28,81,106,8.3,1955-03-29 11:20:00,14.0,2.16,100
28,81,106,8.3,1955-03-29 11:20:00,14.0,0.62,200
29,84,109,4.15,1955-03-29 11:20:00,14.0,7.59,50
29,84,109,4.15,1955-03-29 11:20:00,14.0,2.02,100
29,84,109,4.15,1955-03-29 11:20:00,14.0,0.44,200
30,87,112,4.98,1955-03-29 11:20:00,14.0,7.4,50
30,87,112,4.98,1955-03-29 11:20:00,14.0,1.69,100
30,87,112,4.98,1955-03-29 11:20:00,14.0,0.49,200
31,90,115,1.87,1955-03-29 11:20:00,14.0,5.57,50
31,90,115,1.87,1955-03-29 11:20:00,14.0,1.68,100
31,90,115,1.87,1955-03-29 11:20:00,14.0,0.46,200
32,93,118,4.15,1955-03-29 11:20:00,14.0,5.1,50
32,93,118,4.15,1955-03-29 11:20:00,14.0,1.26,100
32,93,118,4.15,1955-03-29 11:20:00,14.0,0.25,200
33,96,121,1.45,1955-03-29 11:20:00,14.0,3.75,50
33,96,121,1.45,1955-03-29 11:20:00,14.0,0.73,100
33,96,121,1.45,1955-03-29 11:20:00,14.0,0.05,200
34,99,124,5.39,1955-03-29 11:20:00,14.0,2.18,50
34,99,124,5.39,1955-03-29 11:20:00,14.0,0.39,100
34,99,124,5.39,1955-03-29 11:20:00,14.0,0.03,200
35,102,127,2.7,1955-03-29 11:20:00,14.0,1.5,50
35,102,127,2.7,1955-03-29 11:20:00,14.0,0.49,100
35,102,127,2.7,1955-03-29 11:20:00,14.0,0.03,200
36,105,130,3.32,1955-03-29 11:20:00,14.0,1.92,50
36,105,130,3.32,1955-03-29 11:20:00,14.0,0.18,100
36,105,130,3.32,1955-03-29 11:20:00,14.0,0.01,200
37,108,133,0.83,1955-03-29 11:20:00,14.0,1.52,50
37,108,133,0.83,1955-03-29 11:20:00,14.0,0.11,100
37,108,133,0.83,1955-03-29 11:20:00,14.0,,200
38,111,136,1.66,1955-03-29 11:20:00,14.0,1.21,50
38,111,136,1.66,1955-03-29 11:20:00,14.0,0.015,100
38,111,136,1.66,1955-03-29 11:20:00,14.0,,200
39,114,139,1.04,1955-03-29 11:20:00,14.0,0.64,50
39,114,139,1.04,1955-03-29 11:20:00,14.0,,100
39,114,139,1.04,1955-03-29 11:20:00,14.0,,200
40,117,142,0.41,1955-03-29 11:20:00,14.0,0.375,50
40,117,142,0.41,1955-03-29 11:20:00,14.0,,100
40,117,142,0.41,1955-03-29 11:20:00,14.0,,200
41,120,145,,1955-03-29 11:20:00,14.0,0.14,50
41,120,145,,1955-03-29 11:20:00,14.0,,100
41,120,145,,1955-03-29 11:20:00,14.0,,200
42,123,148,,1955-03-29 11:20:00,14.0,0.17,50
42,123,148,,1955-03-29 11:20:00,14.0,,100
42,123,148,,1955-03-29 11:20:00,14.0,,200
43,126,151,0.62,1955-03-29 11:20:00,14.0,,50
43,126,151,0.62,1955-03-29 11:20:00,14.0,,100
43,126,151,0.62,1955-03-29 11:20:00,14.0,,200
44,129,154,0.21,1955-03-29 11:20:00,14.0,,50
44,129,154,0.21,1955-03-29 11:20:00,14.0,,100
44,129,154,0.21,1955-03-29 11:20:00,14.0,,200
45,132,157,0.21,1955-03-29 11:20:00,14.0,,50
45,132,157,0.21,1955-03-29 11:20:00,14.0,,100
45,132,157,0.21,1955-03-29 11:20:00,14.0,,200
46,135,160,0.41,1955-03-29 11:20:00,14.0,,50
46,135,160,0.41,1955-03-29 11:20:00,14.0,,100
46,135,160,0.41,1955-03-29 11:20:00,14.0,,200
47,138,163,,1955-03-29 11:20:00,14.0,,50
47,138,163,,1955-03-29 11:20:00,14.0,,100
47,138,163,,1955-03-29 11:20:00,14.0,,200
48,141,166,0.83,1955-03-29 11:20:00,14.0,,50
48,141,166,0.83,1955-03-29 11:20:00,14.0,,100
48,141,166,0.83,1955-03-29 11:20:00,14.0,,200
49,144,169,0.21,1955-03-29 11:20:00,14.0,,50
49,144,169,0.21,1955-03-29 11:20:00,14.0,,100
49,144,169,0.21,1955-03-29 11:20:00,14.0,,200
50,147,172,,1955-03-29 11:20:00,14.0,,50
50,147,172,,1955-03-29 11:20:00,14.0,,100
50,147,172,,1955-03-29 11:20:00,14.0,,200
17,48,73,,1955-03-30 10:30:00,15.0,,50
17,48,73,,1955-03-30 10:30:00,15.0,,100
17,48,73,,1955-03-30 10:30:00,15.0,,200
18,51,76,0.21,1955-03-30 10:30:00,15.0,0.025,50
18,51,76,0.21,1955-03-30 10:30:00,15.0,,100
18,51,76,0.21,1955-03-30 10:30:00,15.0,,200
19,54,79,0.41,1955-03-30 10:30:00,15.0,0.14,50
19,54,79,0.41,1955-03-30 10:30:00,15.0,,100
19,54,79,0.41,1955-03-30 10:30:00,15.0,,200
20,57,82,,1955-03-30 10:30:00,15.0,0.145,50
20,57,82,,1955-03-30 10:30:00,15.0,,100
20,57,82,,1955-03-30 10:30:00,15.0,,200
21,60,85,0.83,1955-03-30 10:30:00,15.0,0.55,50
21,60,85,0.83,1955-03-30 10:30:00,15.0,,100
21,60,85,0.83,1955-03-30 10:30:00,15.0,,200
22,63,88,0.21,1955-03-30 10:30:00,15.0,1.34,50
22,63,88,0.21,1955-03-30 10:30:00,15.0,0.03,100
22,63,88,0.21,1955-03-30 10:30:00,15.0,,200
23,66,91,1.25,1955-03-30 10:30:00,15.0,1.6,50
23,66,91,1.25,1955-03-30 10:30:00,15.0,0.145,100
23,66,91,1.25,1955-03-30 10:30:00,15.0,,200
24,69,94,1.87,1955-03-30 10:30:00,15.0,2.65,50
24,69,94,1.87,1955-03-30 10:30:00,15.0,0.35,100
24,69,94,1.87,1955-03-30 10:30:00,15.0,,200
25,72,97,0.83,1955-03-30 10:30:00,15.0,3.69,50
25,72,97,0.83,1955-03-30 10:30:00,15.0,0.43,100
25,72,97,0.83,1955-03-30 10:30:00,15.0,,200
26,75,100,1.87,1955-03-30 10:30:00,15.0,2.44,50
26,75,100,1.87,1955-03-30 10:30:00,15.0,0.6,100
26,75,100,1.87,1955-03-30 10:30:00,15.0,0.035,200
27,78,103,1.25,1955-03-30 10:30:00,15.0,1.97,50
27,78,103,1.25,1955-03-30 10:30:00,15.0,0.71,100
27,78,103,1.25,1955-03-30 10:30:00,15.0,0.07,200
28,81,106,2.08,1955-03-30 10:30:00,15.0,1.87,50
28,81,106,2.08,1955-03-30 10:30:00,15.0,0.33,100
28,81,106,2.08,1955-03-30 10:30:00,15.0,0.125,200
29,84,109,1.45,1955-03-30 10:30:00,15.0,2.35,50
29,84,109,1.45,1955-03-30 10:30:00,15.0,0.33,100
29,84,109,1.45,1955-03-30 10:30:00,15.0,0.035,200
30,87,112,0.41,1955-03-30 10:30:00,15.0,2.11,50
30,87,112,0.41,1955-03-30 10:30:00,15.0,0.23,100
30,87,112,0.41,1955-03-30 10:30:00,15.0,0.045,200
31,90,115,4.15,1955-03-30 10:30:00,15.0,3.62,50
31,90,115,4.15,1955-03-30 10:30:00,15.0,0.48,100
31,90,115,4.15,1955-03-30 10:30:00,15.0,0.115,200
32,93,118,3.53,1955-03-30 10:30:00,15.0,2.71,50
32,93,118,3.53,1955-03-30 10:30:00,15.0,1.09,100
32,93,118,3.53,1955-03-30 10:30:00,15.0,0.075,200
33,96,121,1.04,1955-03-30 10:30:00,15.0,3.56,50
33,96,121,1.04,1955-03-30 10:30:00,15.0,0.39,100
33,96,121,1.04,1955-03-30 10:30:00,15.0,0.02,200
34,99,124,1.66,1955-03-30 10:30:00,15.0,3.24,50
34,99,124,1.66,1955-03-30 10:30:00,15.0,0.24,100
34,99,124,1.66,1955-03-30 10:30:00,15.0,0.04,200
35,102,127,2.49,1955-03-30 10:30:00,15.0,3.41,50
35,102,127,2.49,1955-03-30 10:30:00,15.0,0.74,100
35,102,127,2.49,1955-03-30 10:30:00,15.0,0.04,200
36,105,130,3.11,1955-03-30 10:30:00,15.0,5.08,50
36,105,130,3.11,1955-03-30 10:30:00,15.0,1.04,100
36,105,130,3.11,1955-03-30 10:30:00,15.0,0.075,200
37,108,133,2.49,1955-03-30 10:30:00,15.0,7.07,50
37,108,133,2.49,1955-03-30 10:30:00,15.0,1.23,100
37,108,133,2.49,1955-03-30 10:30:00,15.0,0.105,200
38,111,136,2.49,1955-03-30 10:30:00,15.0,7.43,50
38,111,136,2.49,1955-03-30 10:30:00,15.0,1.68,100
38,111,136,2.49,1955-03-30 10:30:00,15.0,0.13,200
39,114,139,3.73,1955-03-30 10:30:00,15.0,7.42,50
39,114,139,3.73,1955-03-30 10:30:00,15.0,1.81,100
39,114,139,3.73,1955-03-30 10:30:00,15.0,0.36,200
40,117,142,3.94,1955-03-30 10:30:00,15.0,5.88,50
40,117,142,3.94,1955-03-30 10:30:00,15.0,1.71,100
40,117,142,3.94,1955-03-30 10:30:00,15.0,0.41,200
41,120,145,2.9,1955-03-30 10:30:00,15.0,3.5,50
41,120,145,2.9,1955-03-30 10:30:00,15.0,1.8,100
41,120,145,2.9,1955-03-30 10:30:00,15.0,0.33,200
42,123,148,2.08,1955-03-30 10:30:00,15.0,3.18,50
42,123,148,2.08,1955-03-30 10:30:00,15.0,1.75,100
42,123,148,2.08,1955-03-30 10:30:00,15.0,0.3,200
43,126,151,3.53,1955-03-30 10:30:00,15.0,4.49,50
43,126,151,3.53,1955-03-30 10:30:00,15.0,1.16,100
43,126,151,3.53,1955-03-30 10:30:00,15.0,0.185,200
44,129,154,3.94,1955-03-30 10:30:00,15.0,4.62,50
44,129,154,3.94,1955-03-30 10:30:00,15.0,1.19,100
44,129,154,3.94,1955-03-30 10:30:00,15.0,0.2,200
45,132,157,4.15,1955-03-30 10:30:00,15.0,4.03,50
45,132,157,4.15,1955-03-30 10:30:00,15.0,1.3,100
45,132,157,4.15,1955-03-30 10:30:00,15.0,0.195,200
46,135,160,7.05,1955-03-30 10:30:00,15.0,5.3,50
46,135,160,7.05,1955-03-30 10:30:00,15.0,1.12,100
46,135,160,7.05,1955-03-30 10:30:00,15.0,0.35,200
47,138,163,5.81,1955-03-30 10:30:00,15.0,6.14,50
47,138,163,5.81,1955-03-30 10:30:00,15.0,2.04,100
47,138,163,5.81,1955-03-30 10:30:00,15.0,0.51,200
48,141,166,6.43,1955-03-30 10:30:00,15.0,6.26,50
48,141,166,6.43,1955-03-30 10:30:00,15.0,2.55,100
48,141,166,6.43,1955-03-30 10:30:00,15.0,0.69,200
49,144,169,4.56,1955-03-30 10:30:00,15.0,8.59,50
49,144,169,4.56,1955-03-30 10:30:00,15.0,2.41,100
49,144,169,4.56,1955-03-30 10:30:00,15.0,0.63,200
50,147,172,4.98,1955-03-30 10:30:00,15.0,12.6,50
50,147,172,4.98,1955-03-30 10:30:00,15.0,2.46,100
50,147,172,4.98,1955-03-30 10:30:00,15.0,0.62,200
51,150,175,7.05,1955-03-30 10:30:00,15.0,8.93,50
51,150,175,7.05,1955-03-30 10:30:00,15.0,2.68,100
51,150,175,7.05,1955-03-30 10:30:00,15.0,0.69,200
52,153,178,3.94,1955-03-30 10:30:00,15.0,5.44,50
52,153,178,3.94,1955-03-30 10:30:00,15.0,1.88,100
52,153,178,3.94,1955-03-30 10:30:00,15.0,0.53,200
53,156,181,1.04,1955-03-30 10:30:00,15.0,3.03,50
53,156,181,1.04,1955-03-30 10:30:00,15.0,1.07,100
53,156,181,1.04,1955-03-30 10:30:00,15.0,0.29,200
54,159,184,0.83,1955-03-30 10:30:00,15.0,1.97,50
54,159,184,0.83,1955-03-30 10:30:00,15.0,0.66,100
54,159,184,0.83,1955-03-30 10:30:00,15.0,0.25,200
55,162,187,,1955-03-30 10:30:00,15.0,2.05,50
55,162,187,,1955-03-30 10:30:00,15.0,0.77,100
55,162,187,,1955-03-30 10:30:00,15.0,0.16,200
56,165,190,,1955-03-30 10:30:00,15.0,2.13,50
56,165,190,,1955-03-30 10:30:00,15.0,0.54,100
56,165,190,,1955-03-30 10:30:00,15.0,0.135,200
57,168,193,,1955-03-30 10:30:00,15.0,1.65,50
57,168,193,,1955-03-30 10:30:00,15.0,0.53,100
57,168,193,,1955-03-30 10:30:00,15.0,0.135,200
58,171,196,0.41,1955-03-30 10:30:00,15.0,0.47,50
58,171,196,0.41,1955-03-30 10:30:00,15.0,0.36,100
58,171,196,0.41,1955-03-30 10:30:00,15.0,0.07,200
59,174,199,,1955-03-30 10:30:00,15.0,0.15,50
59,174,199,,1955-03-30 10:30:00,15.0,0.29,100
59,174,199,,1955-03-30 10:30:00,15.0,,200
60,177,202,,1955-03-30 10:30:00,15.0,0.035,50
60,177,202,,1955-03-30 10:30:00,15.0,0.03,100
60,177,202,,1955-03-30 10:30:00,15.0,,200
61,180,205,,1955-03-30 10:30:00,15.0,,50
61,180,205,,1955-03-30 10:30:00,15.0,,100
61,180,205,,1955-03-30 10:30:00,15.0,,200
8,21,46,,1955-03-31 20:40:00,16.0,,50
8,21,46,,1955-03-31 20:40:00,16.0,,100
8,21,46,,1955-03-31 20:40:00,16.0,,200
9,24,49,0.21,1955-03-31 20:40:00,16.0,,50
9,24,49,0.21,1955-03-31 20:40:00,16.0,,100
9,24,49,0.21,1955-03-31 20:40:00,16.0,,200
10,27,52,,1955-03-31 20:40:00,16.0,,50
10,27,52,,1955-03-31 20:40:00,16.0,,100
10,27,52,,1955-03-31 20:40:00,16.0,,200
11,30,55,0.21,1955-03-31 20:40:00,16.0,0.01,50
11,30,55,0.21,1955-03-31 20:40:00,16.0,,100
11,30,55,0.21,1955-03-31 20:40:00,16.0,,200
12,33,58,,1955-03-31 20:40:00,16.0,0.01,50
12,33,58,,1955-03-31 20:40:00,16.0,,100
12,33,58,,1955-03-31 20:40:00,16.0,,200
13,36,61,0.21,1955-03-31 20:40:00,16.0,0.03,50
13,36,61,0.21,1955-03-31 20:40:00,16.0,,100
13,36,61,0.21,1955-03-31 20:40:00,16.0,,200
14,39,64,,1955-03-31 20:40:00,16.0,0.025,50
14,39,64,,1955-03-31 20:40:00,16.0,,100
14,39,64,,1955-03-31 20:40:00,16.0,,200
15,42,67,,1955-03-31 20:40:00,16.0,0.055,50
15,42,67,,1955-03-31 20:40:00,16.0,,100
15,42,67,,1955-03-31 20:40:00,16.0,,200
16,45,70,,1955-03-31 20:40:00,16.0,0.02,50
16,45,70,,1955-03-31 20:40:00,16.0,0.005,100
16,45,70,,1955-03-31 20:40:00,16.0,,200
17,48,73,,1955-03-31 20:40:00,16.0,0.075,50
17,48,73,,1955-03-31 20:40:00,16.0,0.02,100
17,48,73,,1955-03-31 20:40:00,16.0,,200
18,51,76,,1955-03-31 20:40:00,16.0,0.045,50
18,51,76,,1955-03-31 20:40:00,16.0,0.01,100
18,51,76,,1955-03-31 20:40:00,16.0,,200
19,54,79,0.41,1955-03-31 20:40:00,16.0,0.05,50
19,54,79,0.41,1955-03-31 20:40:00,16.0,,100
19,54,79,0.41,1955-03-31 20:40:00,16.0,,200
20,57,82,0.21,1955-03-31 20:40:00,16.0,0.42,50
20,57,82,0.21,1955-03-31 20:40:00,16.0,0.02,100
20,57,82,0.21,1955-03-31 20:40:00,16.0,,200
21,60,85,1.25,1955-03-31 20:40:00,16.0,1.52,50
21,60,85,1.25,1955-03-31 20:40:00,16.0,0.03,100
21,60,85,1.25,1955-03-31 20:40:00,16.0,,200
22,63,88,3.11,1955-03-31 20:40:00,16.0,2.49,50
22,63,88,3.11,1955-03-31 20:40:00,16.0,0.22,100
22,63,88,3.11,1955-03-31 20:40:00,16.0,0.005,200
23,66,91,4.98,1955-03-31 20:40:00,16.0,4.27,50
23,66,91,4.98,1955-03-31 20:40:00,16.0,0.43,100
23,66,91,4.98,1955-03-31 20:40:00,16.0,0.02,200
24,69,94,8.92,1955-03-31 20:40:00,16.0,6.66,50
24,69,94,8.92,1955-03-31 20:40:00,16.0,0.78,100
24,69,94,8.92,1955-03-31 20:40:00,16.0,0.06,200
25,72,97,4.98,1955-03-31 20:40:00,16.0,12.0,50
25,72,97,4.98,1955-03-31 20:40:00,16.0,1.99,100
25,72,97,4.98,1955-03-31 20:40:00,16.0,0.185,200
26,75,100,10.16,1955-03-31 20:40:00,16.0,15.2,50
26,75,100,10.16,1955-03-31 20:40:00,16.0,5.4,100
26,75,100,10.16,1955-03-31 20:40:00,16.0,0.59,200
27,78,103,13.9,1955-03-31 20:40:00,16.0,16.4,50
27,78,103,13.9,1955-03-31 20:40:00,16.0,6.59,100
27,78,103,13.9,1955-03-31 20:40:00,16.0,1.5,200
28,81,106,15.14,1955-03-31 20:40:00,16.0,16.4,50
28,81,106,15.14,1955-03-31 20:40:00,16.0,6.9,100
28,81,106,15.14,1955-03-31 20:40:00,16.0,2.23,200
29,84,109,6.43,1955-03-31 20:40:00,16.0,18.6,50
29,84,109,6.43,1955-03-31 20:40:00,16.0,7.44,100
29,84,109,6.43,1955-03-31 20:40:00,16.0,2.55,200
30,87,112,5.6,1955-03-31 20:40:00,16.0,19.0,50
30,87,112,5.6,1955-03-31 20:40:00,16.0,5.74,100
30,87,112,5.6,1955-03-31 20:40:00,16.0,2.13,200
31,90,115,4.77,1955-03-31 20:40:00,16.0,15.9,50
31,90,115,4.77,1955-03-31 20:40:00,16.0,3.8,100
31,90,115,4.77,1955-03-31 20:40:00,16.0,1.28,200
32,93,118,5.19,1955-03-31 20:40:00,16.0,11.1,50
32,93,118,5.19,1955-03-31 20:40:00,16.0,2.69,100
32,93,118,5.19,1955-03-31 20:40:00,16.0,0.61,200
33,96,121,3.94,1955-03-31 20:40:00,16.0,6.2,50
33,96,121,3.94,1955-03-31 20:40:00,16.0,2.11,100
33,96,121,3.94,1955-03-31 20:40:00,16.0,0.185,200
34,99,124,2.07,1955-03-31 20:40:00,16.0,3.32,50
34,99,124,2.07,1955-03-31 20:40:00,16.0,1.26,100
34,99,124,2.07,1955-03-31 20:40:00,16.0,0.065,200
35,102,127,2.7,1955-03-31 20:40:00,16.0,2.53,50
35,102,127,2.7,1955-03-31 20:40:00,16.0,0.49,100
35,102,127,2.7,1955-03-31 20:40:00,16.0,0.04,200
36,105,130,1.25,1955-03-31 20:40:00,16.0,2.5,50
36,105,130,1.25,1955-03-31 20:40:00,16.0,0.095,100
36,105,130,1.25,1955-03-31 20:40:00,16.0,0.005,200
37,108,133,1.66,1955-03-31 20:40:00,16.0,1.46,50
37,108,133,1.66,1955-03-31 20:40:00,16.0,0.045,100
37,108,133,1.66,1955-03-31 20:40:00,16.0,,200
38,111,136,1.45,1955-03-31 20:40:00,16.0,0.45,50
38,111,136,1.45,1955-03-31 20:40:00,16.0,0.025,100
38,111,136,1.45,1955-03-31 20:40:00,16.0,,200
39,114,139,0.41,1955-03-31 20:40:00,16.0,0.025,50
39,114,139,0.41,1955-03-31 20:40:00,16.0,0.01,100
39,114,139,0.41,1955-03-31 20:40:00,16.0,,200
40,117,142,0.21,1955-03-31 20:40:00,16.0,0.035,50
40,117,142,0.21,1955-03-31 20:40:00,16.0,0.01,100
40,117,142,0.21,1955-03-31 20:40:00,16.0,,200
41,120,145,0.21,1955-03-31 20:40:00,16.0,,50
41,120,145,0.21,1955-03-31 20:40:00,16.0,,100
41,120,145,0.21,1955-03-31 20:40:00,16.0,,200
42,123,148,0.21,1955-03-31 20:40:00,16.0,,50
42,123,148,0.21,1955-03-31 20:40:00,16.0,,100
42,123,148,0.21,1955-03-31 20:40:00,16.0,,200
